path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239401.xml,publication,10.5594/J03688,"Bit-Serial Digital Signal Jitter Causes, Effects, Remedies, and Measurement",orig-research,1994,0b000064849cc159
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239402.xml,publication,10.5594/J03689,Computers in Post-Production: Possibilities and Challenges,orig-research,1994,0b000064849cc15a
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239403.xml,publication,10.5594/J03690,"SMPTE Tutorial: SMPTE Tutorial: 1,001 Questions to Ask before Deciding on a Nonlinear Video Editing System",orig-research,1994,0b000064849cc18e
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239404.xml,publication,10.5594/J03691,Digital Film Scanning and Recording: The Technology and Practice,orig-research,1994,0b000064849cc18f
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239405.xml,publication,10.5594/J03692,"Program Chairman&#x0027;s Address SMPTE 135th Technical Conference, Los Angeles",info-society,1994,0b000064849cc190
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239406.xml,publication,10.5594/J03693,News,info-society,1994,0b000064849cc191
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239407.xml,publication,10.5594/J03694,Section Meetings,info-society,1994,0b000064849cc192
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239408.xml,publication,10.5594/J03695,"Books, Booklets and Brochures",info-society,1994,0b000064849cc193
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239409.xml,publication,10.5594/J03696,Engineering News,info-society,1994,0b000064849cc194
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239410.xml,publication,10.5594/J03697,Obituaries,info-society,1994,0b000064849cc195
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239411.xml,publication,10.5594/J03698,Errata,info-society,1994,0b000064849cc196
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239412.xml,publication,10.5594/J03699,Reader Service Card,info-society,1994,0b000064849cc197
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239413.xml,publication,10.5594/J03700,Calendar,info-society,1994,0b000064849cc1ca
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239414.xml,publication,10.5594/J03701,New Products,info-society,1994,0b000064849cc1cb
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239415.xml,publication,10.5594/J03702,Professional Services,info-society,1994,0b000064849cc1cc
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239416.xml,publication,10.5594/J03703,Classified,info-society,1994,0b000064849cc1cd
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239417.xml,publication,10.5594/J03704,"Application for Membership: Society of Motion Picture and Television Engineers 595 West Hartsdale Ave., White Plains, NY 10607",info-society,1994,0b000064849cc1ce
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239418.xml,publication,10.5594/J03705,Information for Authors,info-society,1994,0b000064849cc1cf
_source/SMPTE/Journal Article Repository/1994/7227860/7239395/07239419.xml,publication,10.5594/J03706,Proposed SMPTE Recommended Practice: Storage of Motion-Picture Films,info-society,1994,0b000064849cc1d0
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239421.xml,publication,10.5594/J03707C1,SMPTE Journal &#x2014; Cover,info-society,1994,0b000064849cc1d2
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239422.xml,publication,10.5594/J03707iiA,SMPTE Journal &#x2014; Editorial Board,info-society,1994,0b000064849cc1d3
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239423.xml,publication,10.5594/J03707iiiiA,SMPTE Journal &#x2014; Advertisement,info-society,1994,0b000064849cc207
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239424.xml,publication,10.5594/J037077575A,SMPTE Journal &#x2014; Table of Contents,info-society,1994,0b000064849cc208
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239425.xml,publication,10.5594/J03707,Video Post-Production with Compressed Images,orig-research,1994,0b000064849cc209
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239426.xml,publication,10.5594/J03708,Film-to-Video Transfers: Time for a Change,orig-research,1994,0b000064849cc20a
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239427.xml,publication,10.5594/J03709,Results of a New Receiver Overscan Survey,orig-research,1994,0b000064849cc20b
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239428.xml,publication,10.5594/J03710,Merging Digital Technology into an Analog World,orig-research,1994,0b000064849cc20c
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239429.xml,publication,10.5594/J03711,Implementation of a Large Digital Routing System at the CBC Broadcast Centre,orig-research,1994,0b000064849cc20d
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239430.xml,publication,10.5594/J03712,SMPTE Tutorial: Assumptions in Television Colorimetry,orig-research,1994,0b000064849cc20e
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239431.xml,publication,10.5594/J03713,"Color News Film, 1965&#x2013;1975",info-society,1994,0b000064849cc20f
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239432.xml,publication,10.5594/J03714,"The 136th SMPTE Technical Conference and World Media Expo: October 12&#x2013;15, 1994, Los Angeles Convention Center, Los Angeles, Calif.",info-society,1994,0b000064849cc210
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239433.xml,publication,10.5594/J03715,Section Meetings,info-society,1994,0b000064849cc24d
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239434.xml,publication,10.5594/J03716,Reader Service Card,info-society,1994,0b000064849cc24e
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239435.xml,publication,10.5594/J03717,Engineering News,info-society,1994,0b000064849cc24f
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239436.xml,publication,10.5594/J03718,Calendar,info-society,1994,0b000064849cc250
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239437.xml,publication,10.5594/J03719,Professional Services,info-society,1994,0b000064849cc251
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239438.xml,publication,10.5594/J03720,Classified,info-society,1994,0b000064849cc252
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239439.xml,publication,10.5594/J03721,"Application for Membership: Society of Motion Picture and Television Engineers 595 West Hartsdale Ave., White Plains, NY 10607",info-society,1994,0b000064849cc253
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239440.xml,publication,10.5594/J03722,Information of the Authors,info-society,1994,0b000064849cc254
_source/SMPTE/Journal Article Repository/1994/7227860/7239420/07239441.xml,publication,10.5594/J03723,Proposed SMPTE Recommended Practice,info-society,1994,0b000064849cc255
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240227.xml,publication,10.5594/J09668C1,SMPTE Journal &#x2014; Cover,info-society,1994,0b000064849ced64
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240228.xml,publication,10.5594/J09668iiA,SMPTE Journal &#x2014; Editorial Board,info-society,1994,0b000064849ced65
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240229.xml,publication,10.5594/J09668363363A,SMPTE Journal &#x2014; Table of Contents,info-society,1994,0b000064849ced66
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240230.xml,publication,10.5594/J09668,A Comparison between HD Hyper-HAD CCD Camera and Color Film for Television Program Production,orig-research,1994,0b000064849ced67
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240231.xml,publication,10.5594/J09669,Gamma Correction and Tone Reproduction in Scanned Photographic Images,orig-research,1994,0b000064849ced68
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240232.xml,publication,10.5594/J09670,A Virtual Studio System for TV Program Production,orig-research,1994,0b000064849ced69
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240233.xml,publication,10.5594/J09671,MPEG Overview,orig-research,1994,0b000064849ced6a
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240234.xml,publication,10.5594/J09672,The Service Multiplex,info-society,1994,0b000064849ced6b
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240235.xml,publication,10.5594/J09673,Encipherment and Conditional Access,info-society,1994,0b000064849ced6c
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240236.xml,publication,10.5594/J09674,Reader Service Card,info-society,1994,0b000064849cedb4
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240237.xml,publication,10.5594/J09676,News,info-society,1994,0b000064849cedb5
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240238.xml,publication,10.5594/J09677,Obituaries,info-society,1994,0b000064849cedb6
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240239.xml,publication,10.5594/J09678,Section Meetings,info-society,1994,0b000064849cedb7
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240240.xml,publication,10.5594/J09679,Calendar,info-society,1994,0b000064849cedb8
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240241.xml,publication,10.5594/J09680,Engineering News,info-society,1994,0b000064849cedb9
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240242.xml,publication,10.5594/J09681,New Products,info-society,1994,0b000064849cedba
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240243.xml,publication,10.5594/J09682,Classified,info-society,1994,0b000064849cedbb
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240244.xml,publication,10.5594/J09683,Professional Services,info-society,1994,0b000064849cedbc
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240245.xml,publication,10.5594/J09675,136th SMPTE Technical Conference and World Media Expo,info-society,1994,0b000064849cedbd
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240246.xml,publication,10.5594/J09684,Standards and Recommended Practices,info-society,1994,0b000064849cedf0
_source/SMPTE/Journal Article Repository/1994/7227860/7240226/07240247.xml,publication,10.5594/J09685,Proposed SMPTE Standard for Motion-Picture Film (8-mm Type R)&#x2013;Camera Aperture Image and Usage,orig-research,1994,0b000064849cedf1
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240249.xml,publication,10.5594/J02069C1,SMPTE Journal &#x2014; Cover,info-society,1994,0b000064849cedf3
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240250.xml,publication,10.5594/J02069iiA,SMPTE Journal &#x2014; Advertisement,info-society,1994,0b000064849cedf4
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240251.xml,publication,10.5594/J02069642642A,SMPTE Journal &#x2014; Editorial Board,info-society,1994,0b000064849cedf5
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240252.xml,publication,10.5594/J02069643643A,SMPTE Journal &#x2014; Table of Contents,info-society,1994,0b000064849cedf6
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240253.xml,publication,10.5594/J02069,The Evolution of Digital Audio and Video Format Conversions,orig-research,1994,0b000064849cedf7
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240254.xml,publication,10.5594/J02070,3-D for the Nineties &#x2014; A Wide-Field Stereo IMAX&#x00AE; Camera,orig-research,1994,0b000064849cedf8
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240255.xml,publication,10.5594/J02071,An Optical Disc Solution for Digital Video Storage,orig-research,1994,0b000064849cedf9
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240256.xml,publication,10.5594/J02072,Multistandard Image Sequence Storage &#x2014; ISP500,orig-research,1994,0b000064849cee2d
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240257.xml,publication,10.5594/J02073,Displays and Colorimetry for Future Television,orig-research,1994,0b000064849cee2e
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240258.xml,publication,10.5594/J02074,Digital Television System Scalability and Interoperability,orig-research,1994,0b000064849cee2f
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240259.xml,publication,10.5594/J02075,Rewriting RP 103: Handling and Care of Magnetic Tape for Television,orig-research,1994,0b000064849cee30
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240260.xml,publication,10.5594/J02076,The 1995 SMPTE Advanced Television and Electronic Imaging Conference,info-society,1994,0b000064849cee31
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240261.xml,publication,10.5594/J02077,Section Meetings,info-society,1994,0b000064849cee32
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240262.xml,publication,10.5594/J02078,News,info-society,1994,0b000064849cee33
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240263.xml,publication,10.5594/J02079,Calendar,info-society,1994,0b000064849cee34
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240264.xml,publication,10.5594/J02080,Engineering News,info-society,1994,0b000064849cee35
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240265.xml,publication,10.5594/J02081,New Products,info-society,1994,0b000064849cee36
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240266.xml,publication,10.5594/J02082,Classified,info-society,1994,0b000064849cee73
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240267.xml,publication,10.5594/J02083,Professional Services,info-society,1994,0b000064849cee74
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240268.xml,publication,10.5594/J02084,"Proposed SMPTE Recommended Practices: Care, Storage, Operation, Handling and Shipping of Magnetic Recording Tape for Television",info-society,1994,0b000064849cee75
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240269.xml,publication,10.5594/J02085,Proposed SMPTE Standards: For Television &#x2014; Bit-Parallel Digital Interface &#x2014; Component Video Signal 4:2:2 16&#x00D7;9 Aspect Ratio,info-society,1994,0b000064849cee76
_source/SMPTE/Journal Article Repository/1994/7227860/7240248/07240270.xml,publication,10.5594/J02086,Sustaining Members: Society of Motion Picture and Television Engineers,info-society,1994,0b000064849cee77
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240272.xml,publication,10.5594/J09647C1,SMPTE Journal &#x2014; Cover,info-society,1994,0b000064849cee79
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240273.xml,publication,10.5594/J09647559559A,SMPTE Journal &#x2014; Table of Contents,info-society,1994,0b000064849cee7a
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240274.xml,publication,10.5594/J09647562562A,SMPTE Journal &#x2014; Editorial Board,info-society,1994,0b000064849cee7b
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240275.xml,publication,10.5594/J09647,"136th SMPTE Technical Conference and World Media Expo &#x2014; Los Angeles Convention Center &#x2022; Los Angeles, Calif. October 12&#x2013;15, 1994",info-society,1994,0b000064849cee7c
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240276.xml,publication,10.5594/J09648,Integrating Digital Audio into the Serial Digital Video Signal,orig-research,1994,0b000064849ceeb0
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240277.xml,publication,10.5594/J09649,An HDTV Digital Camera Processor,orig-research,1994,0b000064849ceeb1
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240278.xml,publication,10.5594/J09650,Delivery of TV over Existing Phone Lines,orig-research,1994,0b000064849ceeb2
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240279.xml,publication,10.5594/J09651,Error Management in Digital Terrestrial Television Broadcasting,orig-research,1994,0b000064849ceeb3
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240280.xml,publication,10.5594/J09652,Channel Coding Approaches and Consequences &#x2014; Single and Dual Carriers,orig-research,1994,0b000064849ceeb4
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240281.xml,publication,10.5594/J09653,Engineering Committee Report: Monitoring and Diagnostics in Digital Television Systems,orig-research,1994,0b000064849ceeb5
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240282.xml,publication,10.5594/J09654,Section Meetings,info-society,1994,0b000064849ceeb6
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240283.xml,publication,10.5594/J09655,Errata,info-society,1994,0b000064849ceeb7
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240284.xml,publication,10.5594/J09656,News,info-society,1994,0b000064849ceeb8
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240285.xml,publication,10.5594/J09657,Calendar,info-society,1994,0b000064849ceeb9
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240286.xml,publication,10.5594/J09658,"Books, Booklets, Brochures",info-society,1994,0b000064849ceeec
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240287.xml,publication,10.5594/J09659,Engineering News,info-society,1994,0b000064849ceeed
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240288.xml,publication,10.5594/J09660,Obituaries,info-society,1994,0b000064849ceeee
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240289.xml,publication,10.5594/J09661,New Products,info-society,1994,0b000064849ceeef
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240290.xml,publication,10.5594/J09662,Classified,info-society,1994,0b000064849ceef0
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240291.xml,publication,10.5594/J09663,Professional Services,info-society,1994,0b000064849ceef1
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240292.xml,publication,10.5594/J09664,Information for Authors,info-society,1994,0b000064849ceef2
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240293.xml,publication,10.5594/J09665,Application for Membership,info-society,1994,0b000064849ceef3
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240294.xml,publication,10.5594/J09666,Proposed SMPTE Standard: for Television &#x2014; System M/NTSC Composite Video Signals &#x2014; Bit-Parallel Digital Interface,info-society,1994,0b000064849ceef4
_source/SMPTE/Journal Article Repository/1994/7227860/7240271/07240295.xml,publication,10.5594/J09667,Proposed SMPTE Recommended Practice: Specifications for Safe Action and Safe Title Areas Test Pattern for 4:3 Aspect Ratio Television Systems,info-society,1994,0b000064849ceef5
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240297.xml,publication,10.5594/J15306C1,SMPTE Journal &#x2014; Cover,info-society,1994,0b000064849cef2a
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240298.xml,publication,10.5594/J15306iiA,SMPTE Journal &#x2014; Editorial Board,info-society,1994,0b000064849cef2b
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240299.xml,publication,10.5594/J15306iiiiA,SMPTE Journal &#x2014; Advertising,info-society,1994,0b000064849cef2c
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240300.xml,publication,10.5594/J15306421421A,SMPTE Journal &#x2014; Table of Contents,info-society,1994,0b000064849cef2d
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240301.xml,publication,10.5594/J15306,A Neural Video Camera Processor,orig-research,1994,0b000064849cef2e
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240302.xml,publication,10.5594/J15307,"Further Investigations into Continuously Variable, Remote Color Temperature Adjustments for Metal Halide Lamps",orig-research,1994,0b000064849cef2f
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240303.xml,publication,10.5594/J15308,Designing and Implementing a Hybrid Composite Digital/Analog Post-Production System,orig-research,1994,0b000064849cef30
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240304.xml,publication,10.5594/J15309,A Digital 1.2 Gbit/sec VCR for a Universal Recording Format of HD Image Data,orig-research,1994,0b000064849cef31
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240305.xml,publication,10.5594/J15310,An Experimental Digital 1.2 Gbit/sec VCR for 1125/60 HDTV Signals,orig-research,1994,0b000064849cef32
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240306.xml,publication,10.5594/J15311,Planning Factors and Their Influence on System Aspects,info-society,1994,0b000064849cef65
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240307.xml,publication,10.5594/J15312,Digital Terrestrial Broadcasting &#x2014; Issues for Successful Implementation,info-society,1994,0b000064849cef66
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240308.xml,publication,10.5594/J15313,"Engineering Committee Report: International Electrotechnical Committee: Meeting of IEC TC 60, April 9&#x2013;16, 1994 Bucharest, Romania",info-society,1994,0b000064849cef67
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240309.xml,publication,10.5594/J15314,"136th SMPTE Technical Conference and World Media Expo L.A. Convention Center Los Angeles, Calif. October 13&#x2013;15, 1994",info-society,1994,0b000064849cef68
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240310.xml,publication,10.5594/J15315,Section Meetings,info-society,1994,0b000064849cef69
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240311.xml,publication,10.5594/J15316,Engineering News,info-society,1994,0b000064849cef6a
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240312.xml,publication,10.5594/J15317,News,info-society,1994,0b000064849cef6b
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240313.xml,publication,10.5594/J15318,Calendar,info-society,1994,0b000064849cef6c
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240314.xml,publication,10.5594/J15319,New Products,info-society,1994,0b000064849cef6d
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240315.xml,publication,10.5594/J15320,Classified,info-society,1994,0b000064849cef6e
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240316.xml,publication,10.5594/J15321,Professional Services,info-society,1994,0b000064849cefa1
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240317.xml,publication,10.5594/J15322,"Application for Membership: Society of Motion Picture and Television Engineers 595 West Hartsdale Ave., White Plains, NY 10607",info-society,1994,0b000064849cefa2
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240318.xml,publication,10.5594/J15323,"Proposed SMPTE Engineering Guideline: Audio Sync Pulse for 8-mm Type S Cameras, Magnetic Audio Recorders and Rerecording Projectors",info-society,1994,0b000064849cefa3
_source/SMPTE/Journal Article Repository/1994/7227860/7240296/07240319.xml,publication,10.5594/J15324,Proposed SMPTE Recommended Practices: Error Detection Checkwords and Status Flags for Use in Bit-Serial Digital Interfaces for Television,orig-research,1994,0b000064849cefa4
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240321.xml,publication,10.5594/J06458C1,SMPTE Journal &#x2014; Cover,info-society,1994,0b000064849cefa6
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240322.xml,publication,10.5594/J06458iiA,SMPTE Journal &#x2014; Advertisement,info-society,1994,0b000064849cefa7
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240323.xml,publication,10.5594/J06458486486A,SMPTE Journal &#x2014; Table of Contents,info-society,1994,0b000064849cefa8
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240324.xml,publication,10.5594/J06458488488A,SMPTE Journal &#x2014; Editorial Board,info-society,1994,0b000064849cefa9
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240325.xml,publication,10.5594/J06458,"136th SMPTE Technical Conference and World Media Expo Los Angeles Convention Center &#x2022; Los Angeles, Calif. October 13&#x2013;15, 1994",info-society,1994,0b000064849cefaa
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240326.xml,publication,10.5594/J06459,Digital Switching of FM Video,orig-research,1994,0b000064849cefe8
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240327.xml,publication,10.5594/J06460,D-5: 1/2-in. Full Bit Rate Component VTR Format,orig-research,1994,0b000064849cefe9
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240328.xml,publication,10.5594/J06461,Studies of the Influence of Display Size and Picture Brightness on the Preferred Viewing Distance for HDTV Programs,orig-research,1994,0b000064849cefea
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240329.xml,publication,10.5594/J06462,Clean-Agent Fire Suppression Alternatives,orig-research,1994,0b000064849cefeb
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240330.xml,publication,10.5594/J06463,Receiver Characteristics,info-society,1994,0b000064849cefec
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240331.xml,publication,10.5594/J06464,Modulation and Channel Coding for ATV Terrestrial Transmission,orig-research,1994,0b000064849cefed
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240332.xml,publication,10.5594/J06465,Production and Distribution of Entertainment in the NII,info-society,1994,0b000064849cefee
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240333.xml,publication,10.5594/J06466,"Section Officers and Managers as of July 1, 1994",info-society,1994,0b000064849cefef
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240334.xml,publication,10.5594/J06467,Notice of Special Meeting of Voting Members of the Society of Motion Picture and Television Engineers,info-society,1994,0b000064849ceff0
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240335.xml,publication,10.5594/J06468,"Application for Membership Society of Motion Picture and Television Engineers: 595 West Hartsdale Ave., White Plains, NY 10607",info-society,1994,0b000064849ceff1
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240336.xml,publication,10.5594/J06469,News,info-society,1994,0b000064849cf024
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240337.xml,publication,10.5594/J06470,Section Meetings,info-society,1994,0b000064849cf025
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240338.xml,publication,10.5594/J06471,Engineering News,info-society,1994,0b000064849cf026
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240339.xml,publication,10.5594/J06472,Classified,info-society,1994,0b000064849cf027
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240340.xml,publication,10.5594/J06473,Calendar,info-society,1994,0b000064849cf028
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240341.xml,publication,10.5594/J06474,Professional Services,info-society,1994,0b000064849cf029
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240342.xml,publication,10.5594/J06475,New Products,info-society,1994,0b000064849cf02a
_source/SMPTE/Journal Article Repository/1994/7227860/7240320/07240343.xml,publication,10.5594/J06476,Proposed SMPTE Standard for Television &#x2013; Status Monitoring and Diagnostics Protocol,info-society,1994,0b000064849cf02b
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240419.xml,publication,10.5594/J04745C1,SMPTE Journal &#x2014; Cover,info-society,1994,0b000064849cf2ab
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240420.xml,publication,10.5594/J04745iiA,SMPTE Journal &#x2014; Advertisement,info-society,1994,0b000064849cf2ac
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240421.xml,publication,10.5594/J04745719719A,SMPTE Journal &#x2014; Table of Contents,info-society,1994,0b000064849cf2ad
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240422.xml,publication,10.5594/J04745720720A,SMPTE Journal &#x2014; Editorial Board,info-society,1994,0b000064849cf2ae
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240423.xml,publication,10.5594/J04745,SMPTE Tutorial: Wavelets and Image Compression,orig-research,1994,0b000064849cf2af
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240424.xml,publication,10.5594/J04746,Experiments on Proposed Multiplexing Scheme for Vertical-Temporal and Vertical High Helper Signals in EDTV-II,orig-research,1994,0b000064849cf2b0
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240425.xml,publication,10.5594/J04747,The Total Surround Sound (TSS) Processor,orig-research,1994,0b000064849cf2b1
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240426.xml,publication,10.5594/J04748,Concept of a European System for the Transmission of Digitized Television Signals via Satellite,orig-research,1994,0b000064849cf2e5
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240427.xml,publication,10.5594/J04749,Visual Investigation of the Head-Tape Interface in an HDTV Digital Baseband VCR,orig-research,1994,0b000064849cf2e6
