path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281388.xml,publication,10.5594/M001756,ARnold: A Mixed Reality Short Film using Microsoft HoloLens,orig-research,2017,0b00006486c41429
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281389.xml,publication,10.5594/M001757,"The Immersive Experience Classification System: A New, Strategic Decision-Making Tool For Content Creators",orig-research,2017,0b00006486c4142a
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281390.xml,publication,10.5594/M001758,360-Degree Video Streaming and its Subjective Quality,orig-research,2017,0b00006486c4142b
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281391.xml,publication,10.5594/M001759,Case Study: Bridging Gaming and Broadcast Technology for High Productivity Production,orig-research,2017,0b00006486c4142c
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281392.xml,publication,10.5594/M001760,State of the Art Virtual Reality Streaming: Solutions for Reducing Bandwidth and Improving Video Quality,orig-research,2017,0b00006486c4147b
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281393.xml,publication,10.5594/M001761,Blockchain &#x0026; the Hollywood Supply Chain,orig-research,2017,0b00006486c4147c
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281394.xml,publication,10.5594/M001762,Notice of Removal: Shoring up Your Dam in the Cloud,orig-research,2017,0b00006486c4147d
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281395.xml,publication,10.5594/M001763,Notice of Removal: Stream Privacy for ABR TV and OTT Services,orig-research,2017,0b00006486c4147e
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281396.xml,publication,10.5594/M001764,Parameters Affecting the Performance of 12G Digital Patching Systems,orig-research,2017,0b00006486c4147f
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281397.xml,publication,10.5594/M001765,Programmable Data Plane for Professional Media Networking,orig-research,2017,0b00006486c41480
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281398.xml,publication,10.5594/M001766,Notice of Removal: Applying an agile approach to next generation Media Management,orig-research,2017,0b00006486c41481
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281399.xml,publication,10.5594/M001767,IMF End-to-End Workflows in Media Asset Management Systems,orig-research,2017,0b00006486c41482
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281400.xml,publication,10.5594/M001768,Leveraging Hybrid Cloud Workflows in Media and Entertainment,orig-research,2017,0b00006486c41483
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281401.xml,publication,10.5594/M001769,An Internet of Things Architecture for Cloud-fit Professional Media Workflow,orig-research,2017,0b00006486c41484
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281402.xml,publication,10.5594/M001770,Cloud Transition Patterns for Media Enterprises,orig-research,2017,0b00006486c414c2
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281403.xml,publication,10.5594/M001771,Moving to the Cloud: Current Risks &#x0026; Rewards: An analysis of the state of the art for cloud-based production pipelines,orig-research,2017,0b00006486c414c3
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281404.xml,publication,10.5594/M001772,A Formal Approach to Change Management (CM) for Dynamic Technology-driven Media Organizations,orig-research,2017,0b00006486c414c4
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281405.xml,publication,10.5594/M001773,Why Diversity Programs Fail &#x2013; And How to Fix Them,orig-research,2017,0b00006486c414c5
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281406.xml,publication,10.5594/M001774,"Begin with the End in Mind: A Unified End-to-End Quality-of-Experience Monitoring, Optimization and Management Framework",orig-research,2017,0b00006486c414c6
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281407.xml,publication,10.5594/M001775,Notice of Removal: Towards Scalable Automated Analysis of Digital Video Assets for Content Quality Control Applications,orig-research,2017,0b00006486c414c7
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281408.xml,publication,10.5594/M001776,Notice of Removal: Zen and the Art of Media in Motion: The many aspects of quality in the media supply chain,orig-research,2017,0b00006486c414c8
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281409.xml,publication,10.5594/M001777,Access Services for UHDTV: an Initial Investigation of W3C TTML2 Subtitles (Closed-Captions),orig-research,2017,0b00006486c414c9
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281410.xml,publication,10.5594/M001778,Beyond 4K: Can We Actually Tell Stories In Motion Pictures And Television In 8K?,orig-research,2017,0b00006486c414ca
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281411.xml,publication,10.5594/M001779,Implementation of Closed Captioning System for Terrestrial UHD based on ATSC 3.0,orig-research,2017,0b00006486c414cb
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281412.xml,publication,10.5594/M001780,An 8K full-resolution 60-Hz/120-Hz multi-format portable camera system,orig-research,2017,0b00006486c41508
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281413.xml,publication,10.5594/M001781,Choosing Encoding Parameters for High-Dynamic Range Streaming,orig-research,2017,0b00006486c41509
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281414.xml,publication,10.5594/M001782,Content Production Technology on Hybrid Log-Gamma,orig-research,2017,0b00006486c4150a
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281415.xml,publication,10.5594/M001783,Non-iterative Content-Adaptive Distributed Encoding Through ML Techniques,orig-research,2017,0b00006486c4150b
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281416.xml,publication,10.5594/M001784,QBR Metadata To Improve Streaming Efficiency and Quality,orig-research,2017,0b00006486c4150c
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281417.xml,publication,10.5594/M001785,8K-TICO Codec for Miniaturized and Simplified UHDTV Production Systems,orig-research,2017,0b00006486c4150d
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281418.xml,publication,10.5594/M001786,Notice of Removal: JPEG-XS - A high quality mezzanine image codec for video over IP,orig-research,2017,0b00006486c4150e
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281419.xml,publication,10.5594/M001787,Next-Generation Video Compression Techniques,orig-research,2017,0b00006486c4150f
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281420.xml,publication,10.5594/M001788,Projector Contrast Performance in a Cinema Environment,orig-research,2017,0b00006486c41510
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281421.xml,publication,10.5594/M001789,Variable Frame Rate Display for Cinematic Presentations,orig-research,2017,0b00006486c41511
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281422.xml,publication,10.5594/M001790,"VR Theater, a Virtual Reality based Multi-Screen Movie Theater Simulator for Verifying Multi-Screen Content and Environment",orig-research,2017,0b00006486c4154f
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281423.xml,publication,10.5594/M001791,Automating Digital Asset Production with SCTE Messages,orig-research,2017,0b00006486c41550
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281424.xml,publication,10.5594/M001792,Notice of Removal: IMPlementation: IMF in Practice,orig-research,2017,0b00006486c41551
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281425.xml,publication,10.5594/M001793,Microservices: Building blocks to new workflows and virtualization,orig-research,2017,0b00006486c41552
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281426.xml,publication,10.5594/M001794,How Artificial Intelligence and Machine Learning Will Change Content Creation Methodologies,orig-research,2017,0b00006486c41553
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281427.xml,publication,10.5594/M001795,Real-Time Measurement of Ultra-High Definition Camera Modulation Transfer Function,orig-research,2017,0b00006486c41554
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281428.xml,publication,10.5594/M001796,Building a Cognitive Data Management Strategy (And Why Doing So is Suddenly So Important),orig-research,2017,0b00006486c41555
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281429.xml,publication,10.5594/M001797,"Exploring Image Corruption in the Workflow, and how to Stop this from Happening",orig-research,2017,0b00006486c41556
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281430.xml,publication,10.5594/M001798,"NABA DPP: Specifications, Standards, and Content Delivery",orig-research,2017,0b00006486c41557
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281431.xml,publication,10.5594/M001799,"An Open, Standards Based Framework for Audio Metadata Transport in Live Content Workflows",orig-research,2017,0b00006486c41558
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281432.xml,publication,10.5594/M001800,Metadata based audio production for Next Generation Audio formats,orig-research,2017,0b00006486c41595
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281433.xml,publication,10.5594/M001801,Assessing Psychophysics Functions for Frame Rate Perception,orig-research,2017,0b00006486c41596
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281434.xml,publication,10.5594/M001802,Hitting the Mark - A New Color Difference Metric for HDR and WCG Imagery,orig-research,2017,0b00006486c41597
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281435.xml,publication,10.5594/M001803,Is seeing still believing: a critical review of the factors that allow humans and machines to discriminate between real and generated images in the context of News &#x0026; Factual content,orig-research,2017,0b00006486c41598
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281436.xml,publication,10.5594/M001804,Closed Captioning and Subtitling for Social Media,orig-research,2017,0b00006486c41599
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281437.xml,publication,10.5594/M001805,Out of Band SCTE 35,orig-research,2017,0b00006486c4159a
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281438.xml,publication,10.5594/M001806,"Automatic, Fast and Perceptually Accurate Gamut Mapping Based on Vision Science Models",orig-research,2017,0b00006486c4159b
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281439.xml,publication,10.5594/M001807,Color-matching Shots from Different Cameras Having Unknown Gamma or Logarithmic Encoding Curves,orig-research,2017,0b00006486c4159c
_source/SMPTE/Conference Repository/Conference Papers/2017/8281382/8281383/08281440.xml,publication,10.5594/M001808,Core Color Rendering Algorithms For High Dynamic Range Display,orig-research,2017,0b00006486c4159d
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609868.xml,publication,10.5594/M001809,Black Level Visibility as a Function of Ambient Illumination,orig-research,2018,0b00006488a10bc1
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609869.xml,publication,10.5594/M001810,Influence of Ambient Chromaticity on Portable Display Color Appearance,orig-research,2018,0b00006488a10bc2
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609870.xml,publication,10.5594/M001811,New Standards for Immersive Storytelling through Light Field Displays,orig-research,2018,0b00006488a10bc3
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609871.xml,publication,10.5594/M001812,The Automated AI Workflow is here&#x2026; If you know where to look,orig-research,2018,0b00006488a10bc4
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609872.xml,publication,10.5594/M001813,Artificial Intelligence For Media Operations Why AI algorithms will become a must for every network management system,orig-research,2018,0b00006488a10bc5
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609873.xml,publication,10.5594/M001814,Automating Metadata Logging through Artificial Intelligence,orig-research,2018,0b00006488a10bc6
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609874.xml,publication,10.5594/M001815,"Maximizing content with cloud, virtualization and AI",orig-research,2018,0b00006488a10bc7
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609875.xml,publication,10.5594/M001816,Artificial Intelligence for the automation of robotic cameras in live sports,orig-research,2018,0b00006488a10bc8
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609876.xml,publication,10.5594/M001817,Exploring Creative Frontiers of AI for M&#x0026;E Production and Distribution,orig-research,2018,0b00006488a10c18
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08609877.xml,publication,10.5594/M001818,Beyond Better Pixels: How HDR Perceptually and Emotionally Effects Storytelling,orig-research,2018,0b00006488a10c19
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610018.xml,publication,10.5594/M001819,Using High Dynamic Range Home Master Statistics to Predict Dynamic Range Requirement for Cinema,orig-research,2018,0b00006488a10c1a
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610019.xml,publication,10.5594/M001820,What are the &#x201C;killer apps&#x201D; for HDR? Analysis of SDR assets to predict the potential of HDR,orig-research,2018,0b00006488a10c1b
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610020.xml,publication,10.5594/M001821,A survey on 3D-LUT performance in 10-bit and 12-bit HDR BT.2100 PQ,orig-research,2018,0b00006488a10c1c
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610021.xml,publication,10.5594/M001822,Scene-light conversions: the key to enabling live HDR production,orig-research,2018,0b00006488a10c1d
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610022.xml,publication,10.5594/M001823,Variable Frame Rate Technology &#x2014; Change Is Good!,orig-research,2018,0b00006488a10c1e
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610023.xml,publication,10.5594/M001824,An Assessment of Reference Levels in HDR Content,orig-research,2018,0b00006488a10c1f
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610024.xml,publication,10.5594/M001825,Development of Full-featured 8K Recorder,orig-research,2018,0b00006488a10c20
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610025.xml,publication,10.5594/M001826,Editing in the Cloud,orig-research,2018,0b00006488a10c21
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610026.xml,publication,10.5594/M001827,"The Broadcast Transition to IP: Virtualization, The Cloud, The Edge and Application Programming Interfaces (APIs)",orig-research,2018,0b00006488a10c5e
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610027.xml,publication,10.5594/M001828,A Location-free Commentary Adding System for Live Streaming Using a Cloud Infrastructure,orig-research,2018,0b00006488a10c5f
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610028.xml,publication,10.5594/M001829,Massively Parallel Open Source Encoding for Adaptive Streaming,orig-research,2018,0b00006488a10c60
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610029.xml,publication,10.5594/M001830,MPEG-I Future Directions,orig-research,2018,0b00006488a10c61
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610030.xml,publication,10.5594/M001831,A Threat Analysis of Virtual Reality for the Media Industry,orig-research,2018,0b00006488a10c62
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610031.xml,publication,10.5594/M001832,Automated Distribution Workflows Based on IMF Metadata,orig-research,2018,0b00006488a10c63
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610032.xml,publication,10.5594/M001833,Good Things Come In Small Packages Microservices For Media,orig-research,2018,0b00006488a10c64
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610033.xml,publication,10.5594/M001834,"Robust, Repeatable and Interoperable Workflows through IMF Output Profile Lists",orig-research,2018,0b00006488a10c65
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610034.xml,publication,10.5594/M001835,"In-camera, Photorealistic Style Transfer for On-set Automatic Grading",orig-research,2018,0b00006488a10c66
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610035.xml,publication,10.5594/M001836,Creative Grading - Or why a new way of broadcast camera control is needed,orig-research,2018,0b00006488a10c67
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610036.xml,publication,10.5594/M001837,Visual perceptual entropy measure,orig-research,2018,0b00006488a10cae
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610037.xml,publication,10.5594/M001838,Quantitative Evaluation and Attribute of Overall Brightness in a High Dynamic Range World,orig-research,2018,0b00006488a10caf
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610038.xml,publication,10.5594/M001839,"The Corporate Integrity Implosion: Strategies for Technology, Media &#x0026; Entertainment Organizations",orig-research,2018,0b00006488a10cb0
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610039.xml,publication,10.5594/M001840,Where are the Women? The importance of visibility in achieving inclusivity,orig-research,2018,0b00006488a10cb1
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610040.xml,publication,10.5594/M001841,Bridging the Gap Between Software and SMPTE ST 2110,orig-research,2018,0b00006488a10cb2
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610041.xml,publication,10.5594/M001842,Scalability and Performance of the AMWA IS-04 and IS-05 NMOS Specifications for Networked Media,orig-research,2018,0b00006488a10cb3
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610042.xml,publication,10.5594/M001843,Implementation of 8K vision mixer that transports 8K image as multiple 2K SMPTE ST 2110-20 flows,orig-research,2018,0b00006488a10cb4
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610043.xml,publication,10.5594/M001844,Non-blocking Multicast Networks for Transporting Stream Media,orig-research,2018,0b00006488a10cb5
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610044.xml,publication,10.5594/M001845,Analysis of User Exploration Patterns during Scene Cuts in Omnidirectional Videos,orig-research,2018,0b00006488a10cb6
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610045.xml,publication,10.5594/M001846,Immersive media experiences - what do we need to move forward?,orig-research,2018,0b00006488a10cb7
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610046.xml,publication,10.5594/M001847,A Subjective Comparison of Broadcast and Unicast Transmission Impairments,orig-research,2018,0b00006488a10cf4
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610047.xml,publication,10.5594/M001848,Stopping Geolocation Fraud Via &#x201C;Rented&#x201D; Residential IPs at the CDN Level to Protect Territorial Content Rights,orig-research,2018,0b00006488a10cf5
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610048.xml,publication,10.5594/M001849,"European Athletics Championships: Lessons from a Live, HDR, HFR, UHD and Next-Generation Audio sports event",orig-research,2018,0b00006488a10cf6
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610049.xml,publication,10.5594/M001850,CASE STUDY - UHD introduction at the Canadian Broadcasting Corporation,orig-research,2018,0b00006488a10cf7
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610050.xml,publication,10.5594/M001851,9 Years of Media and Entertainment Digital Storage Surveys,orig-research,2018,0b00006488a10cf8
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610051.xml,publication,10.5594/M001852,Implementing Hyperscale and HPC Techniques and Technologies Necessary to Modern Media and Broadcast Workflows,orig-research,2018,0b00006488a10cf9
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610052.xml,publication,10.5594/M001853,Direct View LED in the Cinema: Architectural and Engineering Considerations,orig-research,2018,0b00006488a10cfa
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610053.xml,publication,10.5594/M001854,SOUND AND FURY: BRINGING DOLBY ATMOS TO THE NHRA,orig-research,2018,0b00006488a10cfb
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610054.xml,publication,10.5594/M001855,Beyond SMPTE Time Code &#x2014; the TLX Project,orig-research,2018,0b00006488a10cfc
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610055.xml,publication,10.5594/M001856,Broadcast Channel Origination as a Service: from Concept to Operational Implementation,orig-research,2018,0b00006488a10cfd
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610056.xml,publication,10.5594/M001857,Blockchain application in Media and Entertainment,orig-research,2018,0b00006488a10d3c
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610057.xml,publication,10.5594/M001858,The De-centralized Rights Locker,orig-research,2018,0b00006488a10d3d
_source/SMPTE/Conference Repository/Conference Papers/2018/8609866/8609867/08610058.xml,publication,10.5594/M001859,Is Blockchain and Distributed Compute and Store Right for Post Production?,orig-research,2018,0b00006488a10d3e
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977458.xml,publication,10.5594/M001863,8K Camera Recorder using Organic CMOS Image Sensor,orig-research,2019,0b0000648bdbfb30
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977459.xml,publication,10.5594/M001864,1.25-inch 3-CMOS Multi-Functional High-Speed 8K Camera System,orig-research,2019,0b0000648bdbfb31
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977460.xml,publication,10.5594/M001865,Development of new 4K/8K UHDTV satellite broadcasting system in Japan,orig-research,2019,0b0000648bdbfb32
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977461.xml,publication,10.5594/M001866,Integrating Machine Learning Based Operators in Visual Effects Toolsets,orig-research,2019,0b0000648bdbfb33
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977462.xml,publication,10.5594/M001867,Rotoscope Automation with Deep Learning,orig-research,2019,0b0000648bdbfb34
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977463.xml,publication,10.5594/M001868,How AI Technology is Dramatically Improving Video Compression for Broadcast and OTT Content Delivery,orig-research,2019,0b0000648bdbfb35
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977464.xml,publication,10.5594/M001869,How Will We Archive And Preserve The Movies Of Tomorrow?,orig-research,2019,0b0000648bdbfb36
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977465.xml,publication,10.5594/M001870,Brightness in Cinema: When is it too bright?,orig-research,2019,0b0000648bdbfb94
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977466.xml,publication,10.5594/M001871,Uniformity Measurement for French Cinema,orig-research,2019,0b0000648bdbfb95
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977467.xml,publication,10.5594/M001872,Using Infrastructure-As-Code and the Public Cloud to Power On-air Media Creation Platforms,orig-research,2019,0b0000648bdbfb96
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977588.xml,publication,10.5594/M001873,Cloud Technology Drives Superior Video Encoding,orig-research,2019,0b0000648bdbfb97
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977589.xml,publication,10.5594/M001874,Live Cloud Ingest Using Open Alternatives RIST &#x0026; SRT,orig-research,2019,0b0000648bdbfb98
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977590.xml,publication,10.5594/M001875,Creating Bandwidth-Efficient Workflows with JPEG XS and ST 2110,orig-research,2019,0b0000648bdbfb99
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977591.xml,publication,10.5594/M001876,Speed-Distortion Optimization: Tradeoffs in Open-Source HEVC Encoding,orig-research,2019,0b0000648bdbfb9a
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977592.xml,publication,10.5594/M001877,MPEG-5 EVC,orig-research,2019,0b0000648bdbfb9b
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977593.xml,publication,10.5594/M001878,"Color Errors, Metamerism and Color Ellipses",orig-research,2019,0b0000648bdbfb9c
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977594.xml,publication,10.5594/M001879,&#x0394;E<inf>ITP</inf> is now ITU-R BT.2124-is the industry ready to move on from &#x0394;E2000?,orig-research,2019,0b0000648bdbfb9d
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977595.xml,publication,10.5594/M001880,Auxiliary Image Sequences in IMF,orig-research,2019,0b0000648bdbfbf8
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977596.xml,publication,10.5594/M001881,"Engagement with the Next-Gen: SMPTE&#x0027;s Role in K-12, Higher Education, and Other Institutions",orig-research,2019,0b0000648bdbfbf9
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977597.xml,publication,10.5594/M001882,HDR and WCG Image Quality Assessment Using Color Difference Metrics,orig-research,2019,0b0000648bdbfbfa
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977598.xml,publication,10.5594/M001883,An Investigation of Creative Power and the Value Wide Color Gamut Brings to Motion Picture Mastering,orig-research,2019,0b0000648bdbfbfb
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977599.xml,publication,10.5594/M001884,Film Grain and Film Scanner Noise in HDR Video,orig-research,2019,0b0000648bdbfbfc
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977600.xml,publication,10.5594/M001885,Strategies for Securing ST 2059-2 PTP Networks,orig-research,2019,0b0000648bdbfbfd
_source/SMPTE/Conference Repository/Conference Papers/2019/8977456/8977457/08977601.xml,publication,10.5594/M001886,Large Scale Deployment of SMPTE 2110: The IP Live Production Facility,orig-research,2019,0b0000648bdbfbfe
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490950.xml,publication,10.5594/M001901,UHD (2160 / HDR) and HD (1080 / BT.709) Simultaneous Workflows at the CBC,orig-research,2020,0b0000648e31bdb4
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490951.xml,publication,10.5594/M001902,UHD Production Codecs - the agony of choice,orig-research,2020,0b0000648e31bdb5
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490952.xml,publication,10.5594/M001903,The Color Compass: A Color Navigation System in a Dynamic Deliverable World,orig-research,2020,0b0000648e31bdb6
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490953.xml,publication,10.5594/M001904,JPEG-XS Codec Adapted to 8K and ST 2110,orig-research,2020,0b0000648e31bdb7
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490954.xml,publication,10.5594/M001905,A 2/3&#x2033; 9.5 Mpixel CMOS Imager with High Frame Rate and HDR Capabilities,orig-research,2020,0b0000648e31bdb8
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490955.xml,publication,10.5594/M001906,High Throughput JPEG 2000 for Broadcast and IP-based Applications,orig-research,2020,0b0000648e31bdb9
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490956.xml,publication,10.5594/M001907,New Technologies that Further Empower Digital Cinematography,orig-research,2020,0b0000648e31bdba
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490957.xml,publication,10.5594/M001908,High Density Encoding for ARRIRAW Image files,orig-research,2020,0b0000648e31bdbb
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490958.xml,publication,10.5594/M001909,Achieving Cinematic Motion with High Dynamic Range,orig-research,2020,0b0000648e31be17
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490959.xml,publication,10.5594/M001910,Live VR end-to-end workflows: real-life deployments and advances in VR and network technology,orig-research,2020,0b0000648e31be18
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490960.xml,publication,10.5594/M001911,Virtual Tour of Flanders,orig-research,2020,0b0000648e31be19
